YYYYMMDD	Hour	Lat	Long	Baro	Dry	Wet
1943-07-20	09	51.88	-176.65	29.73	48.4	48.4
1943-07-20	10	51.88	-176.65	29.73	49.3	49.3
1943-07-20	11	51.88	-176.65	29.74	49.3	49.3
1943-07-20	12	51.88	-176.65	29.74	51.3	50.8
1943-07-20	13	51.88	-176.65	29.74	50.4	49.8
1943-07-20	14	51.88	-176.65	29.75	51.3	50.2
1943-07-20	15	51.88	-176.65	29.76	50.4	49.8
1943-07-20	16	51.88	-176.65	29.76	49.3	49.3
1943-07-20	17	51.88	-176.65	29.76	50.4	49.8
1943-07-20	18	51.88	-176.65	29.77	49.3	49.3
1943-07-20	19	51.88	-176.65	29.79	49.3	49.3
1943-07-20	20	51.88	-176.65	29.79	48.4	48.4
1943-07-20	21	51.88	-176.65	29.80	48.4	48.4
1943-07-20	22	51.88	-176.65	29.82	47.3	47.3
1943-07-20	23	51.88	-176.65	29.82	47.3	47.3
1943-07-20	24	51.88	-176.65	29.82	48.4	48.4
1943-07-21	01	51.88	-176.65	29.83	48.4	48.4
1943-07-21	02	51.88	-176.65	29.83	48.4	48.4
1943-07-21	03	51.88	-176.65	29.83	47.3	47.3
1943-07-21	04	51.88	-176.65	29.82	47.3	47.3
1943-07-21	05	51.88	-176.65	29.81	48.4	48.4
1943-07-21	06	51.88	-176.65	29.81	49.3	49.3
1943-07-21	07	51.88	-176.65	29.81	49.3	49.3
1943-07-21	08	51.88	-176.65	29.82	50.4	50.4
1943-07-21	09	51.88	-176.65	29.82	50.4	50.4
1943-07-21	10	51.88	-176.65	29.82	50.4	50.4
1943-07-21	11	51.88	-176.65	29.81	49.3	48.2
1943-07-21	12	51.88	-176.65	29.81	55.4	54.2
1943-07-21	13	51.88	-176.65	29.79	54.3	53.2
1943-07-21	14	51.88	-176.65	29.79	52.3	51.7
1943-07-21	15	51.88	-176.65	29.79	53.4	52.2
1943-07-21	16	51.88	-176.65	29.79	51.3	51.3
1943-07-21	17	51.88	-176.65	29.77	50.4	50.4
1943-07-21	18	51.88	-176.65	29.77	50.4	50.4
1943-07-21	19	51.88	-176.65	29.75	50.4	49.8
1943-07-21	20	51.88	-176.65	29.75	50.4	50.4
1943-07-21	21	51.88	-176.65	29.75	50.4	50.4
1943-07-21	22	51.88	-176.65	29.75	50.4	50.4
1943-07-21	23	51.88	-176.65	29.73	50.4	50.4
1943-07-21	24	51.88	-176.65	29.73	49.3	49.3
1943-07-22	01	51.88	-176.65	29.73	49.3	49.3
1943-07-22	02	51.88	-176.65	29.73	49.3	49.3
1943-07-22	03	51.88	-176.65	29.73	45.3	45.3
1943-07-22	04	51.88	-176.65	29.74	45.3	45.3
1943-07-22	05	51.88	-176.65	29.75	45.3	45.3
1943-07-22	06	51.88	-176.65	29.75	47.3	46.8
1943-07-22	07	51.88	-176.65	29.77	47.3	46.8
1943-07-22	08	51.88	-176.65	29.78	45.3	45.3
1943-07-22	09	51.88	-176.65	29.79	46.4	46.4
1943-07-22	10	51.88	-176.65	29.81	46.4	46.4
1943-07-22	11	51.88	-176.65	29.80	48.4	47.3
1943-07-22	12	51.88	-176.65	29.81	48.4	47.8
1943-07-22	13	51.88	-176.65	29.82	54.3	50.5
1943-07-22	14	51.88	-176.65	29.84	55.4	52.0
1943-07-22	15	51.88	-176.65	29.84	55.4	51.5
1943-07-22	16	51.88	-176.65	29.85	52.3	50.2
1943-07-22	17	51.88	-176.65	29.85	56.3	51.3
1943-07-22	18	51.88	-176.65	29.82	56.3	51.9
1943-07-22	19	51.88	-176.65	29.82	55.4	51.5
1943-07-22	20	51.88	-176.65	29.82	55.4	51.5
1943-07-22	21	51.88	-176.65	29.85	50.4	49.3
1943-07-22	22	51.88	-176.65	29.85	48.4	47.3
1943-07-22	23	51.88	-176.65	29.85	48.0	47.0
1943-07-22	24	51.88	-176.65	29.86	46.4	46.4
1943-07-23	01	51.88	-176.65	29.86	46.4	46.4
1943-07-23	02	51.88	-176.65	29.86	46.4	46.4
1943-07-23	03	51.88	-176.65	29.84	45.3	45.3
1943-07-23	04	51.88	-176.65	29.83	45.3	45.3
1943-07-23	05	51.88	-176.65	29.83	47.3	46.8
1943-07-23	06	51.88	-176.65	29.83	46.4	45.8
1943-07-23	07	51.88	-176.65	29.83	45.3	45.3
1943-07-23	08	51.88	-176.65	29.83	49.3	48.2
1943-07-23	09	51.88	-176.65	29.83	50.4	49.3
1943-07-23	10	51.88	-176.65	29.81	52.3	50.6
1943-07-23	11	51.88	-176.65	29.81	54.3	51.0
1943-07-23	12	51.88	-176.65	29.81	53.4	50.6
1943-07-23	13	51.88	-176.65	29.81	52.3	50.2
1943-07-23	14	51.88	-176.65	29.83	54.3	53.2
1943-07-23	15	51.88	-176.65	29.81	53.4	52.8
1943-07-23	16	51.88	-176.65	29.80	53.4	53.4
1943-07-23	17	51.88	-176.65	29.78	52.3	51.7
1943-07-23	18	51.88	-176.65	29.75	51.3	50.8
1943-07-23	19	51.88	-176.65	29.75	50.4	49.3
1943-07-23	20	51.88	-176.65	29.75	50.4	50.4
1943-07-23	21	51.88	-176.65	29.75	49.3	48.8
1943-07-23	22	51.88	-176.65	29.75	48.4	48.4
1943-07-23	23	51.88	-176.65	29.77	48.4	48.4
1943-07-23	24	51.88	-176.65	29.77	47.3	47.3
1943-07-24	01	51.88	-176.65	29.77	47.3	47.3
1943-07-24	02	51.88	-176.65	29.79	47.3	47.3
1943-07-24	03	51.88	-176.65	29.80	47.3	47.3
1943-07-24	04	51.88	-176.65	29.80	47.3	47.3
1943-07-24	05	51.88	-176.65	29.82	47.3	47.3
1943-07-24	06	51.88	-176.65	29.83	48.4	48.4
1943-07-24	07	51.88	-176.65	29.84	47.3	47.3
1943-07-24	08	51.88	-176.65	29.86	47.3	46.3
1943-07-24	09	51.88	-176.65	29.89	48.4	47.3
1943-07-24	10	51.88	-176.65	29.91	49.3	48.2
1943-07-24	11	51.88	-176.65	29.92	49.3	48.2
1943-07-24	12	51.88	-176.65	29.92	50.4	47.7
1943-07-24	13	51.88	-176.65	29.94	53.4	50.1
1943-07-24	14	51.88	-176.65	29.96	55.4	52.5
1943-07-24	15	51.88	-176.65	29.96	58.3	54.2
1943-07-24	16	51.88	-176.65	29.97	60.3	53.6
1943-07-24	17	51.88	-176.65	29.97	57.4	52.4
1943-07-24	18	51.88	-176.65	29.94	60.3	54.0
1943-07-24	19	51.88	-176.65	29.95	57.4	53.4
1943-07-24	20	51.88	-176.65	29.96	53.4	50.1
1943-07-24	21	51.88	-176.65	29.96	50.4	47.3
1943-07-24	22	51.88	-176.65	29.97	43.3	42.4
1943-07-24	23	51.88	-176.65	29.97	50.4	47.3
1943-07-24	24	51.88	-176.65	29.98	51.3	48.1
1943-07-25	01	51.88	-176.65	29.98	55.4	49.1
1943-07-25	02	51.88	-176.65	29.98	53.4	49.1
1943-07-25	03	51.88	-176.65	29.98	53.4	49.1
1943-07-25	04	51.88	-176.65	29.98	53.4	47.3
1943-07-25	05	51.88	-176.65	29.98	52.3	47.3
1943-07-25	06	51.88	-176.65	29.98	53.4	48.2
1943-07-25	07	51.88	-176.65	29.96	54.3	48.2
1943-07-25	08	51.88	-176.65	29.94	54.3	48.2
1943-07-25	09	51.88	-176.65	29.95	58.3	50.4
1943-07-25	10	51.88	-176.65	29.95	56.3	50.0
1943-07-25	11	51.88	-176.65	29.95	58.3	51.3
1943-07-25	12	51.88	-176.65	29.93	62.4	53.5
1943-07-25	13	51.88	-176.65	29.93	58.3	52.2
1943-07-25	14	51.88	-176.65	29.94	61.3	54.0
1943-07-25	15	51.88	-176.65	29.94	61.3	54.0
1943-07-25	16	51.88	-176.65	29.95	58.3	52.7
1943-07-25	17	51.88	-176.65	29.95	57.9	52.4
1943-07-25	18	51.88	-176.65	29.96	60.3	52.6
1943-07-25	19	51.88	-176.65	29.96	60.3	54.0
1943-07-25	20	51.88	-176.65	29.95	59.4	53.2
1943-07-25	21	51.88	-176.65	29.99	52.3	50.2
1943-07-25	22	51.88	-176.65	29.99	48.4	47.8
1943-07-25	23	51.88	-176.65	29.99	46.4	46.4
1943-07-25	24	51.88	-176.65	30.02	46.4	45.4
1943-07-26	01	51.88	-176.65	30.02	44.4	44.4
1943-07-26	02	51.88	-176.65	30.02	44.4	44.4
1943-07-26	03	51.88	-176.65	30.02	44.4	44.4
1943-07-26	04	51.88	-176.65	30.02	45.3	45.3
1943-07-26	05	51.88	-176.65	30.02	47.3	46.3
1943-07-26	06	51.88	-176.65	30.02	49.3	46.2
1943-07-26	07	51.88	-176.65	30.02	51.3	47.7
1943-07-26	08	51.88	-176.65	30.02	50.4	47.3
1943-07-26	09	51.88	-176.65	30.02	52.3	49.2
1943-07-26	10	51.88	-176.65	30.03	52.3	49.2
1943-07-26	11	51.88	-176.65	30.04	56.3	49.5
1943-07-26	12	51.88	-176.65	30.04	59.4	53.2
1943-07-26	13	51.88	-176.65	30.04	60.3	52.6
1943-07-26	14	51.88	-176.65	30.04	62.4	53.5
1943-07-26	15	51.88	-176.65	30.04	62.4	53.1
1943-07-26	16	51.88	-176.65	30.03	65.3	54.3
1943-07-26	17	51.88	-176.65	30.03	61.3	54.0
1943-07-26	18	51.88	-176.65	30.02	62.4	53.1
1943-07-26	19	51.88	-176.65	30.03	60.3	52.6
1943-07-26	20	51.88	-176.65	30.03	58.3	51.8
1943-07-26	21	51.88	-176.65	30.03	56.3	50.0
1943-07-26	22	51.88	-176.65	30.04	54.3	49.1
1943-07-26	23	51.88	-176.65	30.04	52.3	48.6
1943-07-26	24	51.88	-176.65	30.04	51.3	48.1
1943-07-27	01	51.88	-176.65	30.04	51.3	48.1
1943-07-27	02	51.88	-176.65	30.03	49.3	47.2
1943-07-27	03	51.88	-176.65	30.03	48.4	46.8
1943-07-27	04	51.88	-176.65	30.03	49.3	47.2
1943-07-27	05	51.88	-176.65	30.03	48.4	46.3
1943-07-27	06	51.88	-176.65	30.02	48.4	46.3
1943-07-27	07	51.88	-176.65	30.01	52.3	48.2
1943-07-27	08	51.88	-176.65	30.01	53.4	49.1
1943-07-27	09	51.88	-176.65	30.01	58.3	51.8
1943-07-27	10	51.88	-176.65	30.00	59.4	51.7
1943-07-27	11	51.88	-176.65	30.00	59.4	51.7
1943-07-27	12	51.88	-176.65	30.01	60.3	52.6
1943-07-27	13	51.88	-176.65	30.01	63.3	54.3
1943-07-27	14	51.88	-176.65	30.00	62.4	53.5
1943-07-27	15	51.88	-176.65	29.98	61.3	53.1
1943-07-27	16	51.88	-176.65	29.97	59.4	51.7
1943-07-27	17	51.88	-176.65	29.97	56.3	51.4
1943-07-27	18	51.88	-176.65	29.97	52.3	50.2
1943-07-27	19	51.88	-176.65	29.97	51.3	50.2
1943-07-27	20	51.88	-176.65	29.97	50.4	49.8
1943-07-27	21	51.88	-176.65	29.97	51.3	50.2
1943-07-27	22	51.88	-176.65	29.96	51.3	51.3
1943-07-27	23	51.88	-176.65	29.95	51.3	50.2
1943-07-27	24	51.88	-176.65	29.95	50.4	48.7
1943-07-28	01	51.88	-176.65	29.93	50.4	49.8
1943-07-28	02	51.88	-176.65	29.91	50.4	49.8
1943-07-28	03	51.88	-176.65	29.89	50.4	50.4
1943-07-28	04	51.88	-176.65	29.87	50.4	50.4
1943-07-28	05	51.88	-176.65	29.87	50.4	50.4
1943-07-28	06	51.88	-176.65	29.87	50.4	49.8
1943-07-28	07	51.88	-176.65	29.86	50.4	49.3
1943-07-28	08	51.88	-176.65	29.85	50.4	49.3
1943-07-28	09	51.88	-176.65	29.85	51.3	50.8
1943-07-28	10	51.88	-176.65	29.84	52.3	51.7
1943-07-28	11	51.88	-176.65	29.83	55.4	53.6
1943-07-28	12	51.88	-176.65	29.80	52.3	51.7
1943-07-28	13	51.88	-176.65	29.80	53.4	52.2
1943-07-28	14	51.88	-176.65	29.78	52.3	51.2
1943-07-28	15	51.88	-176.65	29.73	53.4	51.1
1943-07-28	16	51.88	-176.65	29.70	52.3	
1943-07-28	17	51.88	-176.65	29.67	51.3	
1943-07-28	18	51.88	-176.65	29.64	50.4	50.4
1943-07-28	19	51.88	-176.65	29.62	50.4	50.4
1943-07-28	20	51.88	-176.65	29.59	50.4	50.4
1943-07-28	21	51.88	-176.65	29.59	50.4	50.4
1943-07-28	22	51.88	-176.65	29.58	50.4	50.4
1943-07-28	23	51.88	-176.65	29.56	49.3	49.3
1943-07-28	24	51.88	-176.65	29.57	49.3	49.3
1943-07-29	01	51.88	-176.65	29.57	49.3	49.3
1943-07-29	02	51.88	-176.65	29.57	49.3	49.3
1943-07-29	03	51.88	-176.65	29.57	48.4	48.4
1943-07-29	04	51.88	-176.65	29.57	49.3	49.3
1943-07-29	05	51.88	-176.65	29.57	48.4	48.4
1943-07-29	06	51.88	-176.65	29.58	47.3	47.3
1943-07-29	07	51.88	-176.65	29.59	48.4	48.4
1943-07-29	08	51.88	-176.65	29.60	50.4	49.3
1943-07-29	09	51.88	-176.65	29.63	51.3	50.2
1943-07-29	10	51.88	-176.65	29.63	50.4	49.3
1943-07-29	11	51.88	-176.65	29.65	52.3	51.2
1943-07-29	12	51.88	-176.65	29.65	52.3	50.2
1943-07-29	13	51.88	-176.65	29.67	50.4	49.3
1943-07-29	14	51.88	-176.65	29.68	53.4	50.1
1943-07-29	15	51.88	-176.65	29.70	51.3	49.7
1943-07-29	16	51.88	-176.65	29.72	52.3	50.6
1943-07-29	17	51.88	-176.65	29.73	50.4	48.7
1943-07-29	18	51.88	-176.65	29.74	51.3	48.7
1943-07-29	19	51.88	-176.65	29.76	49.3	47.7
1943-07-29	20	51.88	-176.65	29.77	48.4	47.3
1943-07-29	21	51.88	-176.65	29.81	48.4	46.8
1943-07-29	22	51.88	-176.65	29.83	48.4	46.8
1943-07-29	23	51.88	-176.65	29.84	48.4	47.3
1943-07-29	24	51.88	-176.65	29.86	47.3	46.8
1943-07-30	01	51.88	-176.65	29.87	47.3	46.8
1943-07-30	02	51.88	-176.65	29.87	47.3	46.3
1943-07-30	03	51.88	-176.65	29.87	47.3	46.8
1943-07-30	04	51.88	-176.65	29.87	46.4	46.4
1943-07-30	05	51.88	-176.65	29.87	46.4	46.4
1943-07-30	06	51.88	-176.65	29.87	46.4	46.4
1943-07-30	07	51.88	-176.65	29.88	46.4	45.8
1943-07-30	08	51.88	-176.65	29.91	45.3	44.9
1943-07-30	09	51.88	-176.65	29.91	46.4	45.8
1943-07-30	10	51.88	-176.65	29.89	47.3	46.8
1943-07-30	11	51.88	-176.65	29.88	50.4	49.3
1943-07-30	12	51.88	-176.65	29.87	51.3	48.1
1943-07-30	13	51.88	-176.65	29.87	51.3	49.7
1943-07-30	14	51.88	-176.65	29.87	50.4	48.2
1943-07-30	15	51.88	-176.65	29.86	53.4	50.1
1943-07-30	16	51.88	-176.65	29.84	53.4	49.6
1943-07-30	17	51.88	-176.65	29.83	52.3	49.1
1943-07-30	18	51.88	-176.65	29.83	49.3	47.2
1943-07-30	19	51.88	-176.65	29.82	49.3	47.2
1943-07-30	20	51.88	-176.65	29.82	49.3	46.7
1943-07-30	21	51.88	-176.65	29.82	46.4	45.4
1943-07-30	22	51.88	-176.65	29.81	47.3	46.8
1943-07-30	23	51.88	-176.65	29.81	48.4	47.8
1943-07-30	24	51.88	-176.65	29.78	48.4	47.8
1943-07-31	01	51.88	-176.65	29.74	48.4	47.8
1943-07-31	02	51.88	-176.65	29.72	48.4	47.8
1943-07-31	03	51.88	-176.65	29.70	50.4	48.7
1943-07-31	04	51.88	-176.65	29.67	50.4	48.2
1943-07-31	05	51.88	-176.65	29.66	50.4	49.3
1943-07-31	06	51.88	-176.65	29.63	50.4	49.3
1943-07-31	07	51.88	-176.65	29.60	50.4	49.3
1943-07-31	08	51.88	-176.65	29.59	50.4	50.4
1943-07-31	09	51.88	-176.65	29.60	51.3	50.8
1943-07-31	10	51.88	-176.65	29.61	52.3	51.7
1943-07-31	11	51.88	-176.65	29.60	54.3	53.2
1943-07-31	12	51.88	-176.65	29.60	56.3	55.8
1943-07-31	13	51.88	-176.65	29.55	55.4	55.4
1943-07-31	14	51.88	-176.65	29.55	57.4	56.2
1943-07-31	15	51.88	-176.65	29.55	57.4	56.7
1943-07-31	16	51.88	-176.65	29.55	57.4	56.7
1943-07-31	17	51.88	-176.65	29.54	56.3	55.1
1943-07-31	18	51.88	-176.65	29.52	55.4	54.2
1943-07-31	19	51.88	-176.65	29.51	54.3	53.2
1943-07-31	20	51.88	-176.65	29.51	53.4	52.2
1943-07-31	21	51.88	-176.65	29.52	52.3	51.7
1943-07-31	22	51.88	-176.65	29.55	50.4	50.4
1943-07-31	23	51.88	-176.65	29.58	49.3	49.3
1943-07-31	24	51.88	-176.65	29.58	48.4	48.4
1943-08-01	01	51.88	-176.65	29.60	48.4	48.4
1943-08-01	02	51.88	-176.65	29.62	47.3	47.3
1943-08-01	03	51.88	-176.65	29.65	47.3	47.3
1943-08-01	04	51.88	-176.65	29.65	47.3	46.8
1943-08-01	05	51.88	-176.65	29.69	47.3	47.3
1943-08-01	06	51.88	-176.65	29.72	47.3	47.3
1943-08-01	07	51.88	-176.65	29.74	48.4	48.4
1943-08-01	08	51.88	-176.65	29.76	48.4	48.4
1943-08-01	09	51.88	-176.65	29.78	49.3	49.3
1943-08-01	10	51.88	-176.65	29.78	50.4	49.8
1943-08-01	11	51.88	-176.65	29.78	53.4	52.2
1943-08-01	12	51.88	-176.65	29.80	55.4	53.0
1943-08-01	13	51.88	-176.65	29.80	58.3	54.8
1943-08-01	14	51.88	-176.65	29.79	56.3	54.0
1943-08-01	15	51.88	-176.65	29.79	57.4	55.0
1943-08-01	16	51.88	-176.65	29.79	58.3	55.4
1943-08-01	17	51.88	-176.65	29.76	56.3	53.4
1943-08-01	18	51.88	-176.65	29.76	54.3	52.6
1943-08-01	19	51.88	-176.65	29.76	54.3	52.6
1943-08-01	20	51.88	-176.65	29.76	53.4	51.7
1943-08-01	21	51.88	-176.65	29.77	53.4	52.2
1943-08-01	22	51.88	-176.65	29.77	52.3	51.2
1943-08-01	23	51.88	-176.65	29.77	53.4	51.7
1943-08-01	24	51.88	-176.65	29.77	55.4	54.8
1943-08-02	01	51.88	-176.65	29.74	55.4	54.2
1943-08-02	02	51.88	-176.65	29.74	54.3	53.8
1943-08-02	03	51.88	-176.65	29.73	55.4	54.2
1943-08-02	04	51.88	-176.65	29.71	55.4	54.2
1943-08-02	05	51.88	-176.65	29.71	55.4	54.2
1943-08-02	06	51.88	-176.65	29.71	55.4	54.8
1943-08-02	07	51.88	-176.65	29.72	55.4	54.8
1943-08-02	08	51.88	-176.65	29.74	54.3	54.3
1943-08-02	09	51.88	-176.65	29.74	54.3	53.8
1943-08-02	10	51.88	-176.65	29.76	55.4	54.8
1943-08-02	11	51.88	-176.65	29.77	55.4	54.8
1943-08-02	12	51.88	-176.65	29.77	55.4	54.8
1943-08-02	13	51.88	-176.65	29.77	55.4	54.8
1943-08-02	14	51.88	-176.65	29.77	55.4	54.2
1943-08-02	15	51.88	-176.65	29.77	55.4	54.2
1943-08-02	16	51.88	-176.65	29.77	55.4	55.4
1943-08-02	17	51.88	-176.65	29.76	54.3	53.2
1943-08-02	18	51.88	-176.65	29.77	54.3	53.8
1943-08-02	19	51.88	-176.65	29.78	52.3	51.7
1943-08-02	20	51.88	-176.65	29.79	53.4	52.8
1943-08-02	21	51.88	-176.65	29.80	51.3	51.3
1943-08-02	22	51.88	-176.65	29.83	50.4	50.4
1943-08-02	23	51.88	-176.65	29.82	51.3	51.3
1943-08-02	24	51.88	-176.65	29.82	52.3	51.7
1943-08-03	01	51.88	-176.65	29.82	49.3	48.8
1943-08-03	02	51.88	-176.65	29.82	49.3	48.8
1943-08-03	03	51.88	-176.65	29.79	48.4	47.8
1943-08-03	04	51.88	-176.65	29.81	48.4	47.8
1943-08-03	05	51.88	-176.65	29.80	48.4	47.8
1943-08-03	06	51.88	-176.65	29.79	48.4	47.8
1943-08-03	07	51.88	-176.65	29.79	48.4	47.8
1943-08-03	08	51.88	-176.65	29.79	47.3	47.3
1943-08-03	09	51.88	-176.65	29.79	53.4	51.1
1943-08-03	10	51.88	-176.65	29.80	50.4	48.7
1943-08-03	11	51.88	-176.65	29.82	50.4	49.3
1943-08-03	12	51.88	-176.65	29.83	52.3	50.2
1943-08-03	13	51.88	-176.65	29.84	50.4	48.2
1943-08-03	14	51.88	-176.65	29.89	48.4	47.3
1943-08-03	15	51.88	-176.65	29.90	48.4	46.8
1943-08-03	16	51.88	-176.65	29.92	50.4	48.2
1943-08-03	17	51.88	-176.65	29.92	50.4	48.2
1943-08-03	18	51.88	-176.65	29.94	49.3	47.7
1943-08-03	19	51.88	-176.65	29.95	49.3	48.2
1943-08-03	20	51.88	-176.65	29.96	48.4	47.3
1943-08-03	21	51.88	-176.65	30.02	48.4	47.3
1943-08-03	22	51.88	-176.65	30.02	48.4	47.3
1943-08-03	23	51.88	-176.65		49.3	48.2
1943-08-03	24	51.88	-176.65	30.04	49.3	48.2
1943-08-04	01	51.88	-176.65	30.08	49.3	48.2
1943-08-04	02	51.88	-176.65	30.09	50.4	48.7
1943-08-04	03	51.88	-176.65	30.10	50.4	48.3
1943-08-04	04	51.88	-176.65	30.12	50.4	47.7
1943-08-04	05	51.88	-176.65	30.13	50.4	46.8
1943-08-04	06	51.88	-176.65	30.15	50.4	47.7
1943-08-04	07	51.88	-176.65	30.15	49.3	47.2
1943-08-04	08	51.88	-176.65	30.16	50.4	48.7
1943-08-04	09	51.88	-176.65	30.17	51.3	48.7
1943-08-04	10	51.88	-176.65	30.20	51.3	48.7
1943-08-04	11	51.88	-176.65	30.21	53.4	50.1
1943-08-04	12	51.88	-176.65	30.21	53.4	50.1
1943-08-04	13	51.88	-176.65	30.21	55.4	51.0
1943-08-04	14	51.88	-176.65	30.21	55.4	51.0
1943-08-04	15	51.88	-176.65	30.22	56.3	51.9
1943-08-04	16	51.88	-176.65	30.22	60.3	54.1
1943-08-04	17	51.88	-176.65	30.22	57.4	52.4
1943-08-04	18	51.88	-176.65	30.22	57.4	52.4
1943-08-04	19	51.88	-176.65	30.22	54.3	50.1
1943-08-04	20	51.88	-176.65	30.22	51.3	49.1
1943-08-04	21	51.88	-176.65	30.22	48.4	47.3
1943-08-04	22	51.88	-176.65	30.22	47.3	46.3
1943-08-04	23	51.88	-176.65	30.20	46.4	45.4
1943-08-04	24	51.88	-176.65	30.19	48.4	46.8
1943-08-05	01	51.88	-176.65	30.17	49.3	47.8
1943-08-05	02	51.88	-176.65	30.16	49.3	48.2
1943-08-05	03	51.88	-176.65	30.12	49.3	48.2
1943-08-05	04	51.88	-176.65	30.07	50.4	48.7
1943-08-05	05	51.88	-176.65	30.05	50.4	48.7
1943-08-05	06	51.88	-176.65	30.03	50.4	49.3
1943-08-05	07	51.88	-176.65	29.99	50.4	49.3
1943-08-05	08	51.88	-176.65	29.99	51.3	50.8
1943-08-05	09	51.88	-176.65	29.97	52.3	51.7
1943-08-05	10	51.88	-176.65	29.95	52.3	51.2
1943-08-05	11	51.88	-176.65	29.94	52.3	51.7
1943-08-05	12	51.88	-176.65	29.91	53.4	52.2
1943-08-05	13	51.88	-176.65	29.88	54.3	53.2
1943-08-05	14	51.88	-176.65	29.86	54.3	53.2
1943-08-05	15	51.88	-176.65	29.83	54.3	52.6
1943-08-05	16	51.88	-176.65	29.82	54.3	53.2
1943-08-05	17	51.88	-176.65	29.81	55.4	54.2
1943-08-05	18	51.88	-176.65	29.84	54.3	53.2
1943-08-05	19	51.88	-176.65	29.84	52.3	52.3
1943-08-05	20	51.88	-176.65	29.86	52.3	52.3
1943-08-05	21	51.88	-176.65	29.87	52.3	51.7
1943-08-05	22	51.88	-176.65	29.88	52.3	51.2
1943-08-05	23	51.88	-176.65	29.88	52.3	51.7
1943-08-05	24	51.88	-176.65	29.88	52.3	51.2
1943-08-06	01	51.88	-176.65	29.87	52.3	51.2
1943-08-06	02	51.88	-176.65	29.87	52.3	51.2
1943-08-06	03	51.88	-176.65	29.87	52.3	51.2
1943-08-06	04	51.88	-176.65	29.87	51.3	50.8
1943-08-06	05	51.88	-176.65	29.86	51.3	50.8
1943-08-06	06	51.88	-176.65	29.86	52.3	51.2
1943-08-06	07	51.88	-176.65	29.86	53.4	52.2
1943-08-06	08	51.88	-176.65	29.88	52.3	51.2
1943-08-06	09	51.88	-176.65	29.89	52.3	51.2
1943-08-06	10	51.88	-176.65	29.89	52.3	51.2
1943-08-06	11	51.88	-176.65	29.90	52.3	51.7
1943-08-06	12	51.88	-176.65	29.90	53.4	52.8
1943-08-06	13	51.88	-176.65	29.92	53.4	53.4
1943-08-06	14	51.88	-176.65	29.92	54.3	53.8
1943-08-06	15	51.88	-176.65	29.91	53.4	51.7
1943-08-06	16	51.88	-176.65	29.92	54.3	53.8
1943-08-06	17	51.88	-176.65	29.92	53.4	52.8
1943-08-06	18	51.88	-176.65	29.94	52.3	52.3
1943-08-06	19	51.88	-176.65	29.94	52.3	52.3
1943-08-06	20	51.88	-176.65	29.94	52.3	51.7
1943-08-06	21	51.88	-176.65	29.95	52.3	52.3
1943-08-06	22	51.88	-176.65	29.97	52.3	51.7
1943-08-06	23	51.88	-176.65	29.98	54.3	53.8
1943-08-06	24	51.88	-176.65	29.99	53.4	53.4
1943-08-07	01	51.88	-176.65	29.99	54.3	54.3
1943-08-07	02	51.88	-176.65	29.98	53.4	53.4
1943-08-07	03	51.88	-176.65	29.96	54.3	53.8
1943-08-07	04	51.88	-176.65	29.96	53.4	53.4
1943-08-07	05	51.88	-176.65	29.95	54.3	53.8
1943-08-07	06	51.88	-176.65	29.94	55.4	54.8
1943-08-07	07	51.88	-176.65	29.94	57.4	56.7
1943-08-07	08	51.88	-176.65	29.94	56.3	55.8
1943-08-07	09	51.88	-176.65	29.94	57.4	57.4
1943-08-07	10	51.88	-176.65	29.94	55.4	54.8
1943-08-07	11	51.88	-176.65	29.94	55.4	55.4
1943-08-07	12	51.88	-176.65	29.93	59.4	58.1
1943-08-07	13	51.88	-176.65	29.90	59.4	58.1
1943-08-07	14	51.88	-176.65	29.92	57.4	56.2
1943-08-07	15	51.88	-176.65	29.91	57.4	56.2
1943-08-07	16	51.88	-176.65	29.88	57.4	56.7
1943-08-07	17	51.88	-176.65	29.89	56.3	55.8
1943-08-07	18	51.88	-176.65	29.86	56.3	55.8
1943-08-07	19	51.88	-176.65	29.84	59.4	58.1
1943-08-07	20	51.88	-176.65	29.82	58.3	57.7
1943-08-07	21	51.88	-176.65	29.83	58.3	57.1
1943-08-07	22	51.88	-176.65	29.85	58.3	57.1
1943-08-07	23	51.88	-176.65	29.84	55.4	54.8
1943-08-07	24	51.88	-176.65	29.81	56.3	55.8
1943-08-08	01	51.88	-176.65	29.79	55.4	54.8
1943-08-08	02	51.88	-176.65	29.75	52.3	51.7
1943-08-08	03	51.88	-176.65	29.77	51.3	50.8
1943-08-08	04	51.88	-176.65	29.77	54.3	53.8
1943-08-08	05	51.88	-176.65	29.77	54.3	53.8
1943-08-08	06	51.88	-176.65	29.79	53.4	52.8
1943-08-08	07	51.88	-176.65	29.79	52.3	52.3
1943-08-08	08	51.88	-176.65	29.79	53.4	52.8
1943-08-08	09	51.88	-176.65	29.79	53.4	52.8
1943-08-08	10	51.88	-176.65	29.79	53.4	52.8
1943-08-08	11	51.88	-176.65	29.79	53.4	52.8
1943-08-08	12	51.88	-176.65	29.79	53.4	52.8
1943-08-08	13	51.88	-176.65	29.79	57.4	55.6
1943-08-08	14	51.88	-176.65	29.79	53.4	51.7
1943-08-08	15	51.88	-176.65	29.79	54.3	53.2
1943-08-08	16	51.88	-176.65	29.78	55.4	54.8
1943-08-08	17	51.88	-176.65	29.76	54.3	53.2
